ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
324916756972236008,2021-07,0.07054244017332559
324916756972236008,2021-07,0.0057797488214294005
324916756972236008,2021-07,0.007509525661669474
324916756972236008,2021-07,0.0057797488214294005
324916756972236008,2021-07,0.005452297734516241
7269781193318890653,2021-07,0.00027697663432720514
7269781193318890653,2021-07,0.0005843530500707332
6784879562354696650,2021-07,0.000906777148124544
8229446069655666941,2021-07,0.926324885538448
8229446069655666941,2021-07,0.008829831400511095
4972567100282306577,2021-07,0.0031628813191932983
5864443060004179363,2021-07,0.0005295630036957334
5864443060004179363,2021-07,0.00047040499682125266
5864443060004179363,2021-07,0.0036797354642634727
5864443060004179363,2021-07,0.0003461549818440785
5864443060004179363,2021-07,0.0004901608475496556
2439954154030259398,2021-07,0.0042063833966814995
8623308321032624474,2021-07,0.02827104983510322
8623308321032624474,2021-07,0.34717801364582646
8623308321032624474,2021-07,0.029000707004123605
4524147234488547993,2021-07,0.011137917020120361
4524147234488547993,2021-07,0.012021204383947152
4524147234488547993,2021-07,0.011315396466592879
6987942592445950913,2021-07,0.0003525064302480159
6987942592445950913,2021-07,0.0006386532939997728
6987942592445950913,2021-07,0.000522982960133259
6987942592445950913,2021-07,0.00041046150425344666
8684964138237894839,2021-07,0.01637320826222396
6582676833651678345,2021-07,0.00015432495801760045
6582676833651678345,2021-07,0.00015154009555118453
6582676833651678345,2021-07,9.346475777322772e-05
6582676833651678345,2021-07,0.00015432495801760045
6582676833651678345,2021-07,0.00015432495801760045
6582676833651678345,2021-07,0.00018006386985425536
6582676833651678345,2021-07,0.00011500820162718165
6582676833651678345,2021-07,9.346475777322772e-05
1036256411320325774,2021-07,0.005611905150383445
1036256411320325774,2021-07,0.005261948151903009
968199235777440720,2021-07,0.00024389571560688985
968199235777440720,2021-07,0.0003025001578796144
968199235777440720,2021-07,0.0003025001578796144
968199235777440720,2021-07,0.0002874257435991049
968199235777440720,2021-07,0.00021240104015826495
968199235777440720,2021-07,0.00024389571560688985
968199235777440720,2021-07,0.00024389571560688985
968199235777440720,2021-07,0.00021240104015826495
6916556752218696485,2021-07,0.004736833564025665
6916556752218696485,2021-07,0.003251681670315072
6916556752218696485,2021-07,0.003060425729676084
6916556752218696485,2021-07,0.0023025823529008223
6916556752218696485,2021-07,0.005661598193597565
6916556752218696485,2021-07,0.0023025823529008223
6916556752218696485,2021-07,0.0023868767200377282
6916556752218696485,2021-07,0.0023025823529008223
6916556752218696485,2021-07,0.0041495777560040924
6916556752218696485,2021-07,0.002808698277596009
6916556752218696485,2021-07,0.0023025823529008223
6916556752218696485,2021-07,0.002808698277596009
6030285068945261052,2021-07,0.00011330747612995013
6030285068945261052,2021-07,0.00021669035541545787
6030285068945261052,2021-07,0.0027690706425337612
6030285068945261052,2021-07,0.00014628820394024187
6030285068945261052,2021-07,0.00022717766374901347
8463871205935856285,2021-07,0.010433677484246284
4071158585850879204,2021-07,0.0017664976118445125
4071158585850879204,2021-07,0.0005300558959026504
4071158585850879204,2021-07,0.007972791197194446
3218226066162129945,2021-07,0.014440264135704114
4679462479444735708,2021-07,0.0025008865981419608
4679462479444735708,2021-07,0.004789424138505993
4679462479444735708,2021-07,0.005838081598382992
4679462479444735708,2021-07,0.0020987849945668024
4679462479444735708,2021-07,0.005838081598382992
4679462479444735708,2021-07,0.0065916800602966895
4724876423989598202,2021-07,0.0014572468572469984
4724876423989598202,2021-07,0.0007077814429195871
4724876423989598202,2021-07,0.0005028081935927077
2128970218770090704,2021-07,0.015055841849846291
2128970218770090704,2021-07,0.003346948241244097
2128970218770090704,2021-07,0.0031995739198340005
1003144834589372198,2021-07,0.0011658406389924744
1003144834589372198,2021-07,0.0011658406389924744
9127318190908282126,2021-07,0.006857114676899575
9127318190908282126,2021-07,0.006587029837713994
8163895533020293251,2021-07,0.7371428567524584
8163895533020293251,2021-07,0.6975664240193286
8163895533020293251,2021-07,0.7371428567524584
5794903898038236832,2021-07,0.004818157599070029
5794903898038236832,2021-07,0.007849321934913963
3960251564708868781,2021-07,0.0014081409104332952
3960251564708868781,2021-07,0.002530276957708475
3960251564708868781,2021-07,0.0012916381437600964
3960251564708868781,2021-07,0.0010747885825667784
3960251564708868781,2021-07,0.0012439197539780892
5888474320320735000,2021-07,0.5922493974568105
5888474320320735000,2021-07,0.77262871727598
5888474320320735000,2021-07,0.5948006666565433
761746217261797478,2021-07,7.15844047575921e-05
761746217261797478,2021-07,0.0001292224729896467
1507697130807703164,2021-07,8.355962685148179e-05
9184785003280841216,2021-07,0.0026070221017429813
9184785003280841216,2021-07,0.002470895141491825
9184785003280841216,2021-07,0.002688324687736606
1182975716201409626,2021-07,0.0017396585812654614
1182975716201409626,2021-07,0.04261018391100334
1182975716201409626,2021-07,0.0017076129179639755
1182975716201409626,2021-07,0.0017076129179639755
1182975716201409626,2021-07,0.0016678704465076912
5369576709077493659,2021-07,0.002621585373845397
3472934456083131714,2021-07,0.0026394057635065185
717981637594591016,2021-07,0.00015464378057058654
717981637594591016,2021-07,0.0055574001133139655
717981637594591016,2021-07,0.00022222556378038056
717981637594591016,2021-07,0.00018391977181171285
8255085612985072878,2021-07,0.0008048002832501454
8255085612985072878,2021-07,0.0008048002832501454
7751080728852739823,2021-07,0.00037962627808979125
7751080728852739823,2021-07,0.019881689728483486
4347826483121154490,2021-07,0.00021368752075132957
4347826483121154490,2021-07,8.430952391410186e-05
4347826483121154490,2021-07,9.198291165982204e-05
4347826483121154490,2021-07,8.430952391410186e-05
4347826483121154490,2021-07,9.051087069955258e-05
4347826483121154490,2021-07,0.0003069516775652999
4347826483121154490,2021-07,8.430952391410186e-05
4347826483121154490,2021-07,7.249327948714648e-05
4347826483121154490,2021-07,5.001394853955123e-05
2214132103234633622,2021-07,0.002194424472859898
2214132103234633622,2021-07,0.001073977526024724
2214132103234633622,2021-07,0.001073977526024724
2214132103234633622,2021-07,0.000944124137732308
2214132103234633622,2021-07,0.000944124137732308
410843023337872279,2021-07,0.00040355644145662555
2022367282554149730,2021-07,0.000672241924551841
2022367282554149730,2021-07,0.0005578446581693418
7637066986811047950,2021-07,0.0018205562749815756
7637066986811047950,2021-07,0.002097785792266452
7637066986811047950,2021-07,0.0018002726447302877
86110062990790869,2021-07,0.00686378615686145
5304536516981778801,2021-07,0.0011458782169941355
5304536516981778801,2021-07,0.0011458782169941355
5304536516981778801,2021-07,0.0008520016432375622
3829967475074118757,2021-07,0.6110707398643833
3829967475074118757,2021-07,0.8547260868988422
7444686668183702737,2021-07,0.0024183742872017928
7444686668183702737,2021-07,0.0025026113739055143
682352428813668634,2021-07,0.0012026902395585806
682352428813668634,2021-07,0.001211911317463596
682352428813668634,2021-07,0.002364032485067716
682352428813668634,2021-07,0.0012026902395585806
682352428813668634,2021-07,0.0019329223291561304
682352428813668634,2021-07,0.0011331958987723988
7613717984547031729,2021-07,0.0009505622576170869
7910340581026492945,2021-07,0.0007542139579682779
7910340581026492945,2021-07,0.0007599775645228148
7910340581026492945,2021-07,0.03501727517274054
6352592240901579272,2021-07,0.001441868623448533
5574997762710520717,2021-07,0.007756908673531943
5574997762710520717,2021-07,0.0021054300457418206
8939476669690489534,2021-07,0.001284375650818143
107343823625119033,2021-07,0.0015303146318590847
6349142675790687765,2021-07,0.41542294969519156
6349142675790687765,2021-07,0.42013003799161186
6349142675790687765,2021-07,0.412373761449317
5067621068959932809,2021-07,0.01934098789662458
5067621068959932809,2021-07,0.04817393444089897
5067621068959932809,2021-07,0.01934098789662458
5067621068959932809,2021-07,0.01938041473066827
5067621068959932809,2021-07,0.020147485469171954
2397171153213063761,2021-07,0.004177800416915577
2397171153213063761,2021-07,0.0030374918027170007
2397171153213063761,2021-07,0.0028947926719440514
2397171153213063761,2021-07,0.004760652625403991
2397171153213063761,2021-07,0.004177800416915577
8195468623809753777,2021-07,0.0007915861883922063
8195468623809753777,2021-07,0.0023470367052110352
8195468623809753777,2021-07,0.0017052997728026504
8195468623809753777,2021-07,0.0015179778130576219
6271697692808086495,2021-07,0.003653523291726353
5176940320835464459,2021-07,0.0011406462760253243
5176940320835464459,2021-07,0.00034497746734080543
5176940320835464459,2021-07,0.000458604712740934
5176940320835464459,2021-07,0.00018421455644930206
5176940320835464459,2021-07,0.00025947250280759185
5176940320835464459,2021-07,0.00018421455644930206
5176940320835464459,2021-07,0.00025947250280759185
4342146186255136598,2021-07,0.00024735986023376665
4342146186255136598,2021-07,0.00031760778467690366
4342146186255136598,2021-07,0.0078210134730164
4795152981525833467,2021-07,0.0011137809249609513
4795152981525833467,2021-07,0.0036593420706028225
4795152981525833467,2021-07,0.0036593420706028225
4795152981525833467,2021-07,0.0031330585290819564
4795152981525833467,2021-07,0.002524719904427684
5714540197488862003,2021-07,0.0965102871879154
5714540197488862003,2021-07,0.8441934230893521
5714540197488862003,2021-07,0.07774618073751081
6012031176108922616,2021-07,0.007810037281024644
1998941557906036376,2021-07,0.02794457559810347
5558533999208199371,2021-07,0.8450495746286616
8464809590757561185,2021-07,0.0010940805838144565
8464809590757561185,2021-07,0.0014098048672756193
8464809590757561185,2021-07,0.0012358456801683628
8464809590757561185,2021-07,0.0012359603671667663
6721448955097663572,2021-07,0.003356178014491426
6721448955097663572,2021-07,0.0028070168208291072
6721448955097663572,2021-07,0.003657536756704037
5225029212547588718,2021-07,0.006482550034403419
5225029212547588718,2021-07,0.00441724078810501
5225029212547588718,2021-07,0.017460238343201914
8926565682509268383,2021-07,0.0030791424821003817
8926565682509268383,2021-07,0.0024854591851672984
8926565682509268383,2021-07,0.0024765218263985704
8926565682509268383,2021-07,0.003381965250052666
8926565682509268383,2021-07,0.0023561390057349556
8926565682509268383,2021-07,0.001472527965530554
8926565682509268383,2021-07,0.0020116405182928074
2983174282784691273,2021-07,0.004602772571835622
2983174282784691273,2021-07,0.22172166775427216
8536031856585966123,2021-07,0.025757546328303654
8536031856585966123,2021-07,0.018631682061700253
8536031856585966123,2021-07,0.6825661331274827
8536031856585966123,2021-07,0.6825661331274827
8536031856585966123,2021-07,0.32905140777456837
7696655736121386405,2021-07,0.014305750679398507
7696655736121386405,2021-07,0.020126171457551027
7750874287225529604,2021-07,0.010090817093918642
7750874287225529604,2021-07,0.007727168804057186
7750874287225529604,2021-07,0.011360066985719917
8013668117699219722,2021-07,0.014456680339163221
7289435138601868544,2021-07,0.0022986386413045914
7289435138601868544,2021-07,0.0031245266882686407
7289435138601868544,2021-07,0.00226759191458754
5042877476420217533,2021-07,0.001246902643113899
5042877476420217533,2021-07,0.0011629050004481852
1299146298565441811,2021-07,0.012520112208593922
8376902089871279815,2021-07,0.000169494767109377
8376902089871279815,2021-07,0.00024609102148566355
8376902089871279815,2021-07,0.00020097546666664784
3997247264680905799,2021-07,0.0010065004301290444
3997247264680905799,2021-07,0.0010065004301290444
5029701292539093910,2021-07,0.044662017291011914
8733525963966339207,2021-07,0.3079935185117117
8733525963966339207,2021-07,0.35991857772465796
8733525963966339207,2021-07,0.3674548385985493
1454789421854453615,2021-07,0.006365394365604621
1454789421854453615,2021-07,0.006716429953260554
1454789421854453615,2021-07,0.006307068158109399
1454789421854453615,2021-07,0.005486190599398094
209477776078372134,2021-07,0.0030578244912086074
209477776078372134,2021-07,0.0030578244912086074
209477776078372134,2021-07,0.0030578244912086074
209477776078372134,2021-07,0.0029800568326887635
3156852928909455203,2021-07,0.0014496954150196135
3156852928909455203,2021-07,0.0014496954150196135
7590999900861381526,2021-07,0.023711760633294558
4556737702757145073,2021-07,0.0025352335650529996
6545052034269841737,2021-07,0.0015625291835007528
6545052034269841737,2021-07,0.0010293085423816754
6545052034269841737,2021-07,0.06621760020768323
6545052034269841737,2021-07,0.001144421389644836
6545052034269841737,2021-07,0.0010859182730601881
6545052034269841737,2021-07,0.0011763042277510522
3571198145319411787,2021-07,0.0009389287431050083
3571198145319411787,2021-07,0.0009389287431050083
3571198145319411787,2021-07,0.000848256398076105
3571198145319411787,2021-07,0.000398462807558361
8874257794774679816,2021-07,0.001907598552559498
2634859679238614382,2021-07,0.0006453853422728223
2634859679238614382,2021-07,0.0012225527324160486
2634859679238614382,2021-07,0.0013052662593766786
2634859679238614382,2021-07,0.000989724108668267
2634859679238614382,2021-07,0.0008428777210863236
2634859679238614382,2021-07,0.0007578506509875577
2678966409665050034,2021-07,0.0005038436087643288
2678966409665050034,2021-07,0.000546865286812383
2678966409665050034,2021-07,0.0005296014279137845
2678966409665050034,2021-07,0.0005038436087643288
2250817603281429928,2021-07,0.00042454951303768355
2106875407768047316,2021-07,0.0003532117625092802
7458891296671174680,2021-07,0.20880727176773597
8213533889694327948,2021-07,0.0002514546716549313
8213533889694327948,2021-07,0.0002514546716549313
8213533889694327948,2021-07,0.0002514546716549313
6471448246085839373,2021-07,0.0012740633230508734
2532435113844289043,2021-07,0.00041999550146422447
2532435113844289043,2021-07,0.0003471426254114715
2532435113844289043,2021-07,0.0003471426254114715
2532435113844289043,2021-07,0.0003471426254114715
2532435113844289043,2021-07,0.0002380810345622441
2532435113844289043,2021-07,0.00041999550146422447
2532435113844289043,2021-07,0.0004092222400441233
2532435113844289043,2021-07,0.0005324268620384385
2532435113844289043,2021-07,0.0003471426254114715
2532435113844289043,2021-07,0.0002380810345622441
2532435113844289043,2021-07,0.0002380810345622441
3137879241768961145,2021-07,0.00017514364334646998
3137879241768961145,2021-07,0.00020994953971177635
3118152790263512426,2021-07,0.01739888309311454
3118152790263512426,2021-07,0.02290069744404119
903093877129717133,2021-07,0.0003778973169606486
903093877129717133,2021-07,0.0003067540611263026
2645324649046215594,2021-07,0.0014920638618561022
2645324649046215594,2021-07,0.0014916905723211592
2645324649046215594,2021-07,0.001358692608095509
621182491555347581,2021-07,0.04793740327732824
621182491555347581,2021-07,0.049467235518805164
8706851346184249504,2021-07,0.0019474147832010953
1343530446996409207,2021-07,0.0014323704473577644
1343530446996409207,2021-07,0.001736847501578849
3977861004707764824,2021-07,0.005999973813582414
3977861004707764824,2021-07,0.004900691661679329
3977861004707764824,2021-07,0.004664883637621995
3977861004707764824,2021-07,0.004900691661679329
3977861004707764824,2021-07,0.0037482752912984672
1156053485989336481,2021-07,0.01811052500055015
1156053485989336481,2021-07,0.025620151032652066
1156053485989336481,2021-07,0.9433348516787865
1156053485989336481,2021-07,0.02001652429679749
1156053485989336481,2021-07,0.02001652429679749
1156053485989336481,2021-07,0.017629835413331293
1156053485989336481,2021-07,0.02001652429679749
1118514612547157551,2021-07,0.04766611752989504
1118514612547157551,2021-07,0.0597041297129657
6817075905797098547,2021-07,0.005285831202361011
7930925883736021864,2021-07,0.012245373433179507
7930925883736021864,2021-07,0.008032447648543968
7930925883736021864,2021-07,0.0089745228934104
7930925883736021864,2021-07,0.0089745228934104
7930925883736021864,2021-07,0.022727477469202322
7930925883736021864,2021-07,0.0089745228934104
7930925883736021864,2021-07,0.016842736621112936
2451708306555441014,2021-07,0.0019464239457638033
7442192566700924647,2021-07,0.0006501101381389137
7442192566700924647,2021-07,0.014577332745181708
7442192566700924647,2021-07,0.0005356668382300449
7442192566700924647,2021-07,0.0005789226450261894
2988042199057874759,2021-07,0.0015251102816147258
3634047863995720708,2021-07,0.0018090452887083715
7085295800541340563,2021-07,0.005561705946251299
7085295800541340563,2021-07,0.012109827158217224
7085295800541340563,2021-07,0.005707823819752179
4335865859049992260,2021-07,0.05976081981584649
4335865859049992260,2021-07,0.0011140169896556682
2290083177086946553,2021-07,0.0035538326083412
2290083177086946553,2021-07,0.003581772042789396
2290083177086946553,2021-07,0.004264150184988108
7177785309735471560,2021-07,0.0001031362604686226
7177785309735471560,2021-07,0.00010696672307886453
5477523784812182605,2021-07,0.8090840811174291
5477523784812182605,2021-07,0.6049858077097713
8961924617442201922,2021-07,0.0007110209208082408
7595945751692012281,2021-07,0.004759072756081609
2333404192508932057,2021-07,0.0032226468661803805
2333404192508932057,2021-07,0.0072677370593775
2333404192508932057,2021-07,0.0034196607755729177
4593070249039532001,2021-07,0.007406767184858816
6053752047545474051,2021-07,0.0018923460606020258
6053752047545474051,2021-07,0.0016281744208410662
6053752047545474051,2021-07,0.001188125904396109
6053752047545474051,2021-07,0.0014347124835787453
6053752047545474051,2021-07,0.0016478737603829224
6053752047545474051,2021-07,0.0016950016459847084
6053752047545474051,2021-07,0.0018429956454171106
6091519986999196884,2021-07,0.0010587973390968303
6091519986999196884,2021-07,0.001869885389275519
7535160686416710323,2021-07,0.0024108953571385606
3036967290595689189,2021-07,0.00016477433989880457
5999145415800242177,2021-07,0.00905787406978322
5999145415800242177,2021-07,0.008362673494420247
7930644815080409701,2021-07,0.004955997580337539
